trip_id,stop_count,actual_duration,predicted_duration
8136415,43,1909,2398.0
8136442,75,5066,5117.0
8136443,77,4847,4727.0
8136444,77,5863,5718.0
8136472,64,4207,4493.0
8136473,65,4781,4856.0
8136503,63,4875,3739.0
8136504,62,4287,4158.0
8136505,64,5071,4236.0
8136509,64,4211,4089.0
8136564,69,4427,4926.0
8136569,64,5635,4446.0
8136571,64,3921,3522.0
8136594,33,1902,2102.0
8136595,33,2715,2289.0
8136596,36,2333,2566.0
8136606,37,2680,2443.0
8136619,48,3259,2688.0
8136620,40,2141,2306.0
8136631,69,3526,4337.0
8136632,52,3502,2960.0
8136636,60,5174,4082.0
8136637,53,3939,3664.0
8136638,59,5828,4338.0
8136641,54,3311,3835.0
8136667,88,5681,5601.0
8136668,79,5345,4946.0
8136670,81,5271,5286.0
8136702,43,3762,3466.0
8136704,43,4115,3689.0
8136706,24,2154,1864.0
8136708,41,2824,3187.0
8136709,43,3170,2963.0
8136710,42,2631,2622.0
8136714,54,4539,3662.0
8136719,55,3427,3732.0
8136752,25,1600,1590.0
8136754,25,1832,1648.0
8136755,23,1400,1515.0
8136757,23,1608,1581.0
8136758,25,1653,1763.0
8136760,25,1558,1706.0
8136763,23,1305,1398.0
8136780,65,5052,4678.0
8136797,89,6093,5795.0
8136800,35,1721,1876.0
8136801,89,5047,5069.0
8136853,24,1266,1326.0
8136854,28,1478,1688.0
8136863,69,5361,5503.0
8136866,66,3197,3654.0
8136876,65,4546,4110.0
8136878,65,5491,4853.0
8136879,73,5476,4691.0
8136884,44,3338,3106.0
8136923,67,4265,4117.0
8136925,72,2806,3350.0
8136926,67,3665,3752.0
8136930,64,4025,4012.0
8136996,43,2773,2323.0
8136997,28,1752,2141.0
8137000,57,5286,3992.0
8137004,45,4070,3463.0
8137006,46,3831,3504.0
8137007,41,2491,2878.0
8137039,29,1252,1519.0
8137041,28,1243,1470.0
8137045,29,2153,1803.0
8137053,31,1773,1994.0
8137054,2,58,153.0
8137057,31,1526,1505.0
8137060,64,3444,3728.0
8137072,74,4765,4508.0
8137074,80,4640,5481.0
8137076,23,1674,1476.0
8137083,25,1825,1699.0
8137085,25,1509,1691.0
8137105,73,3727,3032.0
8137108,47,2496,2522.0
8137110,48,2559,2425.0
8137115,54,2295,1915.0
8137127,25,988,1146.0
8137128,75,3755,3386.0
8137129,68,2862,3504.0
8137130,75,4202,3846.0
8137133,66,4204,3880.0
8137135,68,4821,4669.0
8137137,67,3808,4019.0
8137143,75,4287,4087.0
8137145,75,5168,4825.0
8137156,69,6126,4876.0
8137158,68,6010,5130.0
8137160,37,3707,3438.0
8137180,63,4776,4314.0
8137182,61,4536,4493.0
8137200,87,5707,5761.0
8137203,89,5941,6313.0
8137204,86,5868,5801.0
8137239,37,1270,1429.0
8137245,36,2135,1704.0
8137248,30,1482,1388.0
8137253,35,1798,1866.0
8137255,36,1807,1882.0
8137256,31,1701,1487.0
8137262,32,1505,1233.0
8137297,67,4794,4082.0
8137298,73,4928,4599.0
8137301,68,4948,4492.0
8137302,75,4724,4461.0
8137304,29,1206,1433.0
8137305,43,3145,2810.0
8137307,43,3508,3043.0
8137308,43,3775,3251.0
8137309,43,3134,3346.0
8137373,65,5472,4811.0
8137375,64,4537,4712.0
8137414,89,5068,5077.0
8137418,89,6379,6067.0
8137440,38,3459,2394.0
8137458,59,3636,4033.0
8137459,59,2741,3058.0
8137461,59,4391,3975.0
8137469,34,1794,1715.0
8137473,35,1592,1768.0
8137479,59,3599,3986.0
8137481,59,3243,4369.0
8137485,18,1215,1057.0
8137486,30,1737,2409.0
8137489,59,3643,4166.0
8137508,25,1329,1243.0
8137509,23,1096,1206.0
8137513,23,1345,1361.0
8137515,23,1524,1428.0
8137517,22,1602,1427.0
8137521,23,1630,1610.0
8137523,23,1387,1521.0
8137527,23,1132,1391.0
8137570,66,4476,3977.0
8137574,67,4903,4184.0
8137575,62,3105,3123.0
8137605,62,4875,4218.0
8137606,69,5494,5115.0
8137613,47,2575,2751.0
8137614,49,2891,3014.0
8137616,49,3324,3378.0
8137620,22,2078,1844.0
8137622,32,3257,2899.0
8137625,46,3563,2999.0
8137626,27,1724,1568.0
8137631,47,2976,2919.0
8137632,43,3426,2871.0
8137634,45,3588,3105.0
8137641,26,2299,1636.0
8137674,49,2715,2706.0
8137675,54,2432,2496.0
8137677,54,2387,2288.0
8137678,48,2136,2227.0
8137679,53,2261,1952.0
8137750,28,1226,1283.0
8137751,24,1237,1178.0
8137756,21,780,813.0
8137795,60,2887,2699.0
8137796,68,3006,3407.0
8137798,68,3837,3879.0
8137863,38,2423,2414.0
8137864,44,3470,3550.0
8137867,41,3285,3141.0
8137885,50,3078,2811.0
8137887,50,3321,3032.0
8137888,48,3437,3315.0
8137890,47,3546,3523.0
8137980,14,782,847.0
8137984,14,678,881.0
8137985,15,778,732.0
8137999,15,719,761.0
8138067,50,2712,2716.0
