trip_id,stop_count,actual_duration,predicted_duration
6835289,35,2034,2208.0
6835291,24,1719,1604.0
6835295,31,2020,1947.0
6835352,54,4614,4528.0
6835372,46,3798,3706.0
6835376,52,5305,4316.0
6835378,48,4386,4145.0
6835383,43,1853,1922.0
6835384,48,2797,2689.0
6835389,43,3047,3264.0
6835391,43,2630,2910.0
6835395,44,2279,2334.0
6835401,44,3505,3114.0
6835403,44,3751,3372.0
6835404,48,4004,3583.0
6835420,54,3728,3576.0
6835421,60,4516,4598.0
6835422,54,4494,4080.0
6835423,60,4119,4337.0
6835427,59,4326,4318.0
6835435,53,4198,3476.0
6835438,51,3322,3045.0
6835439,56,3078,2692.0
6835484,77,4350,3814.0
6835486,78,4565,4296.0
6835488,80,5112,4618.0
6835489,79,5266,5292.0
6835554,51,4737,4091.0
6835558,55,5426,5648.0
6835582,35,3012,3048.0
6835585,22,1370,1652.0
6835588,58,3347,3204.0
6835590,66,5852,5429.0
6835591,54,2759,3011.0
6835596,28,1914,2106.0
6835628,13,848,785.0
6835636,16,1378,1494.0
6835652,35,2553,2363.0
6835653,39,2622,2905.0
6835655,38,3215,3011.0
6835661,38,2204,2350.0
6835664,33,1468,1514.0
6835682,35,1583,1858.0
6835687,37,2442,2165.0
6835691,36,2355,2268.0
6835692,33,2425,1956.0
6835694,35,2089,1955.0
6835695,38,1869,2042.0
6835696,35,1849,1710.0
6835697,38,1770,1842.0
6835711,38,1890,2299.0
6835714,43,2551,2566.0
6835716,32,2257,2053.0
6835722,38,1725,1752.0
6835726,12,603,694.0
6835728,12,650,612.0
6835729,9,470,458.0
6835730,12,646,666.0
6835733,10,647,563.0
6835734,12,770,730.0
6835768,59,4487,4756.0
6835769,54,4023,3793.0
6835770,60,3450,3663.0
6835821,67,6382,5395.0
6835824,63,4950,4694.0
6835895,47,2538,2656.0
6835896,68,3603,3672.0
6835906,48,3892,2884.0
6835910,38,2785,2426.0
6835912,67,3926,4377.0
6835914,68,4704,4518.0
6835915,60,3941,4083.0
6835919,58,2862,3004.0
6835944,30,2535,2436.0
6835945,48,4736,3534.0
6835946,55,4706,3947.0
6835947,49,4058,3549.0
6835960,63,5313,5515.0
6835992,55,3375,3959.0
6835993,53,3843,3657.0
6835999,30,1960,2107.0
6836005,69,6970,5580.0
6836046,34,2088,2332.0
6836048,34,2169,2357.0
6836055,34,2788,2555.0
6836059,64,4830,4747.0
6836088,50,3206,2752.0
6836089,51,4012,3736.0
6836093,52,4602,3697.0
6836094,7,212,289.0
6836099,6,431,377.0
6836100,5,284,275.0
6836104,5,291,323.0
6836105,7,591,491.0
6836107,5,175,251.0
6836108,7,306,378.0
6836110,7,283,351.0
6836112,39,3203,3029.0
6836116,41,3960,3226.0
6836121,33,2994,2808.0
6836147,11,405,521.0
6836149,14,559,697.0
6836155,39,2852,2904.0
6836157,26,1865,2142.0
6836159,65,6120,5409.0
6836164,50,2354,2591.0
6836167,39,2778,2913.0
6836168,42,2717,2571.0
6836173,49,4243,3788.0
6836174,21,1124,1125.0
6836198,40,3571,3714.0
6836200,32,3352,3217.0
6836203,43,2795,2932.0
6836282,40,3475,2966.0
6836291,60,3061,3089.0
6836295,44,3371,3147.0
6836296,53,4219,3963.0
6836298,22,1898,1823.0
6836305,61,5123,4598.0
6836307,72,5721,5388.0
6836340,32,1367,1514.0
6836341,37,1990,1885.0
6836343,37,1774,2002.0
6836346,32,1667,1726.0
6836350,32,1989,1774.0
6836356,31,1304,1332.0
6836357,36,1739,1563.0
6836389,58,4006,4139.0
6836395,31,2515,2456.0
6836396,32,2009,2038.0
6836399,32,2678,2289.0
6836401,29,1527,2184.0
6836402,30,2800,2532.0
6836403,31,2049,1956.0
6836404,31,1699,1716.0
6836405,30,2235,2011.0
6836407,31,1645,1885.0
6836411,17,1975,1922.0
6836414,78,5273,4788.0
6836422,80,4419,4085.0
6836424,81,3114,3537.0
6836427,36,1611,1756.0
6836428,36,2394,1905.0
6836433,89,5985,6203.0
6836434,82,6185,5617.0
6836435,88,7042,6136.0
6836452,35,1998,2100.0
6836454,35,2317,2214.0
6836457,31,1929,2027.0
6836458,35,2096,2339.0
6836459,31,1632,1876.0
6836460,35,2051,1842.0
6836514,19,1108,1081.0
6836536,24,3640,3798.0
6836539,88,6269,6097.0
6836541,85,6729,6403.0
6836548,75,4505,4693.0
6836549,43,2764,2858.0
6836586,41,1878,2489.0
6836588,40,3251,3200.0
6836589,44,3659,3374.0
6836594,41,3745,3468.0
6836612,55,3085,3395.0
6836616,53,4286,3979.0
6836617,54,3443,3652.0
6836620,56,3833,4046.0
6836622,53,3818,3280.0
6836624,43,2477,2360.0
6836626,49,3555,4035.0
6836629,65,4462,4132.0
6836631,66,4425,4383.0
6836635,67,4014,3988.0
6836658,21,2131,1964.0
6836659,20,1602,1687.0
6836664,38,3088,3114.0
6836668,24,1124,1478.0
6836674,49,3707,3676.0
6836679,20,1291,1293.0
6836756,68,5763,5043.0
6836799,30,1888,2019.0
6836800,30,3028,2460.0
6836802,29,2934,2480.0
6836804,31,2762,2605.0
6836805,29,2627,2084.0
6836807,30,2488,2285.0
6836808,28,2188,2493.0
6836809,32,2026,2269.0
6836810,51,5528,4322.0
6836814,48,2957,3493.0
6836817,43,3170,3045.0
6836826,32,1527,1573.0
6836829,37,1800,1927.0
6836832,31,1296,1580.0
6836833,37,1784,2092.0
6836834,32,1750,1754.0
6836835,37,1827,2133.0
6836838,30,1579,1589.0
6836845,65,5222,4761.0
6836848,69,6279,5755.0
6836849,50,4732,4063.0
6836854,34,1717,2009.0
6836858,33,2418,2257.0
6836866,33,2212,2599.0
6836868,31,2333,2145.0
6836869,37,2368,2289.0
6836906,73,6019,5594.0
6836908,73,5817,6003.0
6836925,42,3332,3681.0
6836927,37,4896,3526.0
6836930,43,3646,3683.0
6836966,47,3319,3453.0
6836975,48,3104,3204.0
6837022,24,1325,1318.0
6837023,28,1787,1693.0
6837024,24,1617,1424.0
6837025,24,1535,1407.0
6837035,72,5370,4814.0
6837038,38,3390,3064.0
6837040,68,4035,4369.0
6837052,37,1976,1812.0
6837054,37,2476,2142.0
6837056,35,2163,1762.0
6837061,32,1735,1663.0
6837063,29,1555,1545.0
6837067,32,1729,1754.0
6837070,37,1280,1637.0
6837074,51,3616,4210.0
6837077,46,2915,3108.0
6837078,40,3541,3167.0
6837098,65,4892,4611.0
6837099,64,4569,4447.0
6837115,44,2749,2457.0
6837124,40,2724,2678.0
6837125,45,2366,2497.0
6837135,54,4410,4544.0
6837152,34,1931,1757.0
6837156,33,1491,1762.0
6837157,36,1416,1509.0
6837181,65,4710,4757.0
6837182,65,4050,4090.0
6837185,64,4302,4818.0
6837187,65,5447,4706.0
6837198,43,3586,3971.0
6837213,58,4363,4078.0
6837216,48,3294,2902.0
6837218,47,3910,3697.0
6837222,34,2482,2346.0
6837239,40,2695,2519.0
6837240,44,2854,2958.0
6837241,40,2931,2945.0
6837245,39,2820,3086.0
6837255,53,2905,3257.0
6837256,49,3546,3553.0
6837257,55,3214,3421.0
6837261,56,2314,2567.0
6837263,56,2371,2264.0
6837267,56,2475,2472.0
6837273,58,2578,2930.0
6837303,89,5426,4949.0
6837304,76,4014,3794.0
6837305,37,4179,4634.0
6837323,59,3812,3911.0
6837326,64,5073,4808.0
6837327,65,5309,4774.0
6837378,16,749,845.0
6837380,14,731,1144.0
6837382,13,801,1107.0
6837385,12,852,845.0
6837388,15,796,733.0
6837403,62,3564,3843.0
6837406,63,4943,4772.0
6837409,65,4233,4015.0
6837413,55,5449,4052.0
6837416,55,3619,3234.0
6837428,50,2947,3859.0
6837431,46,3375,3048.0
6837436,45,3035,2952.0
6837439,50,3764,3584.0
6837446,56,3773,3169.0
6837464,50,2839,2767.0
6837467,55,3937,4275.0
6837505,27,1603,1585.0
6837508,81,5331,5723.0
6837509,70,5886,5064.0
6837511,62,6390,5231.0
6837561,34,2410,2001.0
6837562,34,1923,1868.0
6837563,33,2231,2026.0
6837570,34,1239,1437.0
6837572,34,1120,1262.0
6837573,47,3098,3204.0
6837575,45,4101,3580.0
6837577,46,4528,3798.0
6837578,45,3916,3718.0
6837624,37,3594,3467.0
6837628,37,2857,2419.0
6837641,27,2114,2126.0
6837647,47,3931,3627.0
6837649,51,4532,4321.0
6837651,27,2329,2178.0
6837659,66,4289,3972.0
6837662,68,5264,5128.0
6837664,66,5637,5325.0
6837666,68,5284,4886.0
6837668,69,3785,4080.0
6837670,59,3435,4804.0
6837672,56,3333,4726.0
6837681,44,3652,4435.0
6837710,45,3683,2939.0
6837717,49,2950,3273.0
6837755,39,3277,3351.0
6837756,43,3252,3865.0
6837849,50,2918,3034.0
6837853,54,2414,2503.0
6837854,49,2331,2973.0
6837856,48,2603,2638.0
6837859,58,3031,3097.0
6837861,49,2755,2773.0
6837882,2,120,139.0
6837913,47,4129,3833.0
6837915,48,3613,3944.0
6837929,19,1593,1428.0
6837933,24,1121,1288.0
6837935,76,4285,4871.0
6837937,75,5310,5388.0
6837939,68,5768,5227.0
6837941,78,6264,5671.0
6837948,54,3587,3223.0
6837962,65,4336,4397.0
6837964,63,4407,4500.0
6837996,69,5090,5095.0
6838046,42,2846,3619.0
6838057,28,1582,1653.0
6838058,48,2817,3135.0
6838063,43,2906,3209.0
6838064,48,4423,3553.0
6838095,27,1963,1829.0
6838097,27,2139,1959.0
6838106,31,1964,1974.0
6838109,56,4055,3549.0
6838110,48,2779,2837.0
6838140,70,6266,5419.0
6838142,69,5456,5492.0
6838147,38,2756,2566.0
6838150,35,2051,2529.0
6838154,35,2149,2784.0
6838215,42,3700,3676.0
6838216,42,3669,3400.0
6838217,29,2552,2902.0
6838242,35,1862,2103.0
6838246,30,2000,1966.0
6838249,35,2070,1792.0
6838251,35,1875,2150.0
6838253,35,1817,2059.0
6838254,28,1717,1752.0
6838262,48,4471,3889.0
6838267,47,3208,3296.0
6838268,56,3102,3063.0
6838269,47,3860,3474.0
6838272,29,1738,1811.0
6838294,32,1587,2110.0
6838297,62,4506,4574.0
6838324,54,4214,4012.0
6838326,53,4385,4200.0
6838334,87,5561,6059.0
6838373,71,6065,4858.0
6838382,80,6614,6056.0
6838383,76,5190,5566.0
6838401,64,4981,4124.0
6838402,68,5504,4450.0
6838403,64,4043,3313.0
6838422,30,2033,2166.0
6838423,37,2552,2870.0
6838430,49,2647,2986.0
6838438,45,3926,3723.0
6838439,43,2800,3355.0
6838441,43,3752,3437.0
6838443,42,3897,3435.0
6838445,41,4228,3578.0
6838447,47,3232,3772.0
6838456,36,2243,2611.0
6838458,26,1285,1209.0
6838464,60,3812,3809.0
6838466,60,4151,4183.0
6838470,60,3278,3069.0
6838521,35,2803,2549.0
6838522,30,2017,2139.0
6838525,35,2581,2357.0
6838556,66,4050,4099.0
6838558,65,4344,4298.0
6838559,68,5249,5159.0
6838562,64,4419,4756.0
6838663,25,1440,1635.0
6838664,27,1499,1705.0
6838668,71,4956,5188.0
6838669,72,6129,5534.0
6838671,81,5606,4827.0
6838673,53,3336,2950.0
6838684,22,1906,1810.0
6838689,65,3509,3557.0
6838690,53,2854,3232.0
6838691,25,1037,1506.0
6838694,66,5207,4398.0
6838696,68,3926,3729.0
6838748,21,1156,1310.0
6838750,23,1284,1592.0
6838751,25,1489,1732.0
6838753,23,1627,1617.0
6838759,5,258,311.0
6838781,58,2283,2526.0
6838783,58,1982,2297.0
6838784,51,2448,2171.0
6838853,35,2067,2074.0
6838855,36,2357,2067.0
6838862,31,1139,1158.0
6838894,68,6582,5794.0
6838895,62,3744,4478.0
6838896,66,4907,4991.0
6838898,66,5431,4865.0
6838904,21,2104,2025.0
6838922,64,4238,4678.0
6838923,64,4590,5393.0
6838924,58,4346,4526.0
6838925,68,4499,4988.0
6838932,43,3861,3534.0
6838939,41,3526,3615.0
6838940,43,4540,4013.0
