trip_id,stop_count,actual_duration,predicted_duration
6295709,42,2290,2319.0
6295848,21,1158,1998.0
6295849,57,3352,3616.0
6295995,49,2272,2036.0
6296048,40,2376,2449.0
6296049,44,2191,2224.0
6296065,33,2304,2218.0
6296089,55,3523,4030.0
6296116,12,1100,800.0
6296142,36,1944,1824.0
6296218,27,1741,1830.0
6296224,46,2140,2572.0
6296243,40,2367,2205.0
6296377,58,2440,2442.0
6296378,52,2532,2588.0
6296380,52,2595,2573.0
6296382,52,2665,2508.0
6296385,58,1916,2145.0
6296387,58,1668,1793.0
6296405,17,1204,1066.0
6296422,12,951,1328.0
6296424,23,2158,2172.0
6296586,55,3236,3665.0
6296604,21,1715,1672.0
6296605,17,1477,1454.0
6296606,35,1978,2468.0
6296608,7,708,804.0
6296639,6,655,765.0
6296640,3,701,679.0
6296651,20,1759,1662.0
6296658,22,1382,1567.0
6296671,44,2449,2611.0
6296744,25,1946,1612.0
6296747,47,2608,2996.0
6296981,38,3127,2826.0
6296983,36,2680,2735.0
6296984,37,2239,2505.0
6296988,37,1912,1987.0
6297023,30,1922,1777.0
6297024,36,2448,2539.0
6297225,39,2699,2476.0
6297228,10,385,381.0
6297262,15,898,953.0
6297321,38,2751,2477.0
6297322,41,2612,2669.0
6297338,42,2135,2137.0
6297348,29,1447,1732.0
6297400,23,1767,2067.0
6297402,12,1067,1271.0
6297403,24,2205,2267.0
6297408,11,622,733.0
6297447,17,1583,1407.0
6297451,22,1205,1415.0
6297471,2,68,93.0
6297493,12,1496,1108.0
6297617,24,1710,1734.0
6286716,2,133,196.0
6361081,34,2390,2050.0
6361083,35,2171,2200.0
6361086,44,3008,2729.0
6361104,64,5008,4447.0
6361109,75,4184,4051.0
6361115,51,3688,3319.0
6361116,56,4563,3523.0
6361117,42,3035,2998.0
6361120,57,3584,3304.0
6361121,52,3047,2889.0
6361122,57,2692,2727.0
6361215,34,2089,1934.0
6361219,34,2041,2123.0
6361221,29,1616,1813.0
6361384,68,4960,4759.0
6361386,70,4331,4865.0
6361389,67,3946,3533.0
6361474,59,2941,3109.0
6361583,47,3441,3515.0
6361586,49,3320,3400.0
6361587,47,3194,3120.0
6361589,46,2769,2747.0
6361590,49,2716,2723.0
6361634,68,4419,4747.0
6361635,67,4292,4533.0
6361640,70,3013,3388.0
6361659,36,1097,1412.0
6361672,2,156,144.0
6361673,22,1556,1703.0
6361677,22,1607,1820.0
6361678,21,1655,1659.0
6361743,61,4917,4259.0
6361775,18,839,889.0
6361782,19,1187,1063.0
6361785,16,890,933.0
6361786,24,1477,1419.0
6361789,23,1246,1282.0
6361790,25,1436,1302.0
6361793,23,1137,1119.0
6361794,24,1027,1162.0
6361858,34,1937,2194.0
6361860,31,2150,1924.0
