segment,count,mean,std,mae,rmse,r2
1227_1253,14,61.0,18.0,16.688485179761283,20.52154590019279,-0.05031600043529627
1228_1244,788,32.0,14.0,7.517927967236108,9.867488588713716,0.05964795717689819
1229_1231,403,45.0,18.0,9.846661461839345,11.817350538009878,-0.08400258392862625
1231_1232,800,24.0,9.0,5.68750113796952,7.369990808375233,0.00884348729164941
1231_1235,7,36.0,9.0,5.031229771719429,6.994279206618913,-1.3137810225742688
1232_1233,802,26.0,15.0,6.722086033751517,8.995812872931962,0.04340359797800142
1233_1234,799,32.0,27.0,7.506978478740701,10.147448879532961,0.041928448435346155
1234_7358,782,82.0,150.0,30.602239366990847,59.691224362821735,0.22536633056213518
1235_1251,810,47.0,18.0,11.820067455227445,14.71937339320228,0.1033927952581567
1237_1238,418,72.0,27.0,20.502181597133298,25.731104339992477,0.0972292697487418
1238_1239,423,46.0,17.0,11.928969763657495,15.397408098567542,0.10570951660523975
1239_247,423,64.0,21.0,14.576102089916418,18.43010874988654,0.19964120999336432
1240_1241,429,28.0,14.0,10.52932703694956,12.535456941704906,0.04393844672711111
1241_1242,420,26.0,17.0,7.716064139114416,9.858541029541485,0.08333695327179735
1242_1277,414,70.0,36.0,18.92472302322394,25.666205818165164,0.2470065844070669
1243_4696,510,40.0,11.0,8.124964617021583,9.912044686256888,0.11580137059698958
1244_1246,75,30.0,21.0,10.372915615342887,12.26004698279358,-0.19771916991902883
1244_254,246,148.0,24.0,17.193858273909616,21.626278618524225,0.06679420039792172
1245_4693,542,42.0,15.0,11.964117504984118,14.195389772013836,-0.0019995186992267655
1246_1229,619,31.0,19.0,9.73261934062158,11.586986789721893,0.009235530346487053
1247_1248,542,46.0,14.0,10.672579397857602,12.877939073269077,-0.004466638873338091
1248_1273,539,85.0,36.0,27.418334776627354,33.83310760419242,0.0554076942381212
1249_1247,540,24.0,14.0,10.617914591491578,12.87876718582627,0.03331274615223301
1250_4698,508,40.0,13.0,9.202805572729622,11.148143757277845,0.074039546999639
1251_253,673,149.0,30.0,23.014936858341496,28.365541135699317,0.100303222389588
1251_7130,148,32.0,22.0,17.115414681068096,21.598119566443142,0.12882315515111686
1253_969,14,92.0,30.0,25.015370308640453,30.337814081869855,-0.20500357903981659
1254_1255,540,60.0,27.0,16.698542235517603,21.329966219399715,0.14019347723058917
1255_1256,535,23.0,10.0,7.592542298529803,9.169879317482193,-0.0008869483204854145
1256_4694,543,56.0,17.0,12.005345484519356,15.274706110901487,0.1519158962251883
1258_1259,535,40.0,14.0,10.21308196049115,12.3737586186988,0.02947551316481256
1259_1260,534,45.0,12.0,9.748301750919968,11.392376442667372,-0.02860514796825342
126_6182,459,79.0,40.0,22.193337796786054,27.140211310177488,0.02260478661010079
1260_1262,16,77.0,22.0,17.888599222608512,20.093314351960363,0.0077019191479046345
1260_6130,518,39.0,18.0,11.054187767727145,14.819410598138187,0.0591194207567356
1262_4692,536,62.0,20.0,13.476407438958486,17.297448106261108,0.09036866091230056
1265_6115,500,87.0,28.0,17.259141289590634,22.426689633672737,0.20714424520531938
1266_1267,508,56.0,13.0,8.440340171800742,11.197310478524885,0.09981274881301305
1267_1268,508,37.0,14.0,9.123156854254415,11.81304884720761,0.0872998502839305
1268_1269,507,50.0,12.0,8.744258619991301,10.734868606809925,0.08807637495253917
1269_1265,512,30.0,12.0,8.297489540203724,9.552683884383196,0.07811001660210348
127_112,884,82.0,31.0,22.73934882140148,27.972158152227177,0.07247208727913035
1270_1272,1241,63.0,19.0,12.840647318521414,16.445305136977158,0.06660701957831461
1272_1273,1241,47.0,24.0,17.594205894875877,21.649908064628224,0.08948532494778327
1273_1274,1792,78.0,30.0,23.378103667502916,28.048796073416085,0.08398885862931693
1274_1275,1800,68.0,23.0,14.962507761060433,19.262106126620157,0.09215611802803125
1275_1276,1793,25.0,18.0,11.157774368746718,13.060396118229317,0.041977183001618346
1276_1277,1772,51.0,22.0,11.647675304915882,15.046271368623607,0.1863384764460032
1277_1219,2470,42.0,17.0,11.343730254402997,14.643911526041263,0.1147401426981175
1278_1282,1024,147.0,58.0,31.94535986459787,40.387435625746434,0.021909379388953543
1278_1934,548,145.0,71.0,35.70651233158182,43.49859550537145,0.10299101785246656
1279_1282,559,151.0,54.0,31.629069950363714,39.33226774857122,0.05461312555940956
1279_1283,520,153.0,60.0,30.726649309816832,38.470157507721865,0.10851812198945532
1279_1934,611,141.0,72.0,37.338121167550206,46.72590825252152,0.18644427207139802
1280_6348,719,79.0,39.0,27.135060987773116,33.02365273712978,0.06798049833532482
1280_6366,507,104.0,38.0,29.00269472451604,34.871878323711755,0.0884381934570897
1281_1329,696,56.0,29.0,22.16359467400408,27.599583717571626,0.033582992115059995
1282_4456,1581,110.0,42.0,31.1305957692083,38.92359785713176,0.04995382829872319
1283_4456,792,82.0,37.0,25.427972692671155,31.38089513376006,0.11084485949237333
1283_7579,2401,121.0,49.0,27.909268926797147,35.136138089704545,0.09300211401356784
1284_1285,2348,124.0,50.0,29.392116592310263,37.572266603747515,0.17142881194558013
1285_1016,3170,140.0,48.0,32.780497998504714,40.60367556099451,0.12001024038154529
1285_1286,1018,172.0,54.0,36.9419026002021,46.05326784756813,0.15043295039603433
1285_1287,477,187.0,54.0,37.50646912991888,46.72367737428086,0.12306918919556153
1286_1288,1058,71.0,33.0,23.008980481464786,28.98400191900422,0.11389479659577939
1287_1288,492,65.0,29.0,20.023286570788144,25.238206728439312,0.06396820738669995
1288_1289,1625,40.0,20.0,12.806323927895148,15.962831424663625,0.08397837855313561
1289_1290,1035,98.0,37.0,24.952892135119633,30.791781670666595,0.08330957739972034
1289_1360,604,96.0,41.0,30.379169788482667,38.394240302191825,0.12827686305686603
129_130,912,31.0,13.0,9.721014705035238,12.22628827365659,0.06630883003213894
1290_1291,1572,89.0,42.0,31.153179472109798,39.27605315864248,0.09713548127310545
1291_1292,861,60.0,21.0,14.677957948588213,18.683285529852473,0.12015376049040039
1291_2389,708,97.0,35.0,25.5074935926384,30.365908106671583,0.12403896536712145
1292_1293,864,43.0,15.0,11.499144468463287,13.745054559935053,0.06099734004909707
1293_1294,867,47.0,19.0,13.402512860090185,16.804644434222457,0.06927242084536778
1294_1295,867,76.0,33.0,23.672457205756494,29.25310461366186,0.13505662523215956
1295_1296,869,45.0,17.0,11.30803927742498,14.07847007021608,0.008180778009856393
1296_1297,847,61.0,29.0,13.743240031120575,18.139692146284155,0.06412141649849123
1297_1298,858,42.0,24.0,14.207401899259539,18.770733891873764,0.10696982088614215
1298_1121,286,112.0,52.0,34.449181415217076,43.25502790512521,0.19769042302362538
1298_1299,577,80.0,34.0,25.718611710001944,31.397464295125765,0.020489814890836233
1299_1300,809,59.0,27.0,20.69484909345508,25.23066869550297,0.06405434979479652
130_131,910,31.0,10.0,7.501753668171306,8.930922135751981,0.07247381792518093
1300_1301,1227,68.0,36.0,26.677524817004162,32.40963607623759,0.13391414515428923
1301_1302,1228,32.0,13.0,9.94164270865907,11.104765744144155,0.04514665889533154
1302_1303,1232,43.0,20.0,14.455368622584292,18.12091391678682,0.08852783976815948
1303_1304,818,26.0,13.0,9.865833241140017,11.265124728437309,0.045652984432170474
1303_5129,418,61.0,24.0,16.88631722555956,21.303529826272676,0.14703979169484271
1304_1305,819,61.0,64.0,20.04227545313267,26.183349696227403,0.06820533712026866
1305_1306,692,70.0,33.0,22.149695581234447,27.845941521398196,0.09631119274230515
1305_1320,575,88.0,42.0,30.735407568132555,39.41516090845516,0.11096501691583893
1306_1307,688,26.0,14.0,10.052315749516442,12.485791511165532,0.08978161375375593
1307_1308,680,17.0,8.0,3.865265641743182,5.616973994200828,0.04351610864541322
1308_1309,661,32.0,17.0,10.456121189501522,13.13696202306327,0.0968466676837828
1309_1310,392,70.0,30.0,22.994354662032645,28.500170458905405,0.09344831270503651
131_164,501,62.0,12.0,8.45570844187789,10.606649398534566,0.06982295527805282
1310_1311,428,64.0,27.0,17.93877066737562,22.612750902011836,0.14158190964054918
1311_1312,430,29.0,11.0,9.047028088979907,10.581919030690448,-0.03514692645908157
1312_1313,426,22.0,11.0,9.398653688338944,10.78100502105224,0.009560781602246049
1313_1055,429,82.0,32.0,24.8224773750138,29.92025277758468,0.01598962085347999
1314_1316,418,29.0,11.0,8.847071983200975,10.03724270902772,0.03405295529352104
1315_1317,392,100.0,48.0,33.63931412439463,42.66966130791342,0.19305583199069976
1316_1315,413,25.0,13.0,9.530545290802477,11.058720939828364,0.07465266380871616
1317_1318,689,34.0,16.0,10.466232812756104,13.536981600767032,0.16162305820555511
1318_1319,690,32.0,14.0,10.272122217761588,12.561410457079322,0.10966640097976066
1319_1281,695,17.0,7.0,4.598011377938399,6.36207506524309,0.061247773866331956
1320_1321,570,44.0,14.0,9.891785990902887,12.579381942427332,0.047178038822476176
1321_1322,571,32.0,13.0,8.687994539701378,10.407248515656605,0.013707455709637384
1322_1323,579,31.0,12.0,9.862442569800649,11.553674452067833,0.07683538387651556
1323_1324,577,30.0,15.0,9.545374995036527,11.218552045095189,0.023613307900916203
1324_7068,580,42.0,12.0,8.873635571832793,10.478995627546606,0.06353565848363874
1325_1326,585,45.0,19.0,13.226392449878555,16.32576296677053,0.043491671163431445
1326_1327,582,40.0,19.0,12.156322571187038,15.161367319205251,0.07658140457434048
1327_1328,585,30.0,16.0,11.837370562164745,14.427580429522468,0.04598455889880804
1328_1329,579,79.0,31.0,23.34549750073929,29.488611349536786,0.12941487085439296
1329_1330,1269,40.0,19.0,12.047737760088477,16.21592908408632,0.11339797815146602
133_134,524,48.0,18.0,11.091527886436108,13.704561782825971,-0.040653824973275965
1330_1331,833,68.0,33.0,26.867551233310184,33.00869243914474,0.08704860320657903
1330_2919,153,49.0,25.0,18.6410097541463,22.951643733391386,0.059276004324230525
1331_1332,1242,59.0,26.0,18.09667052199229,22.93330997629433,0.14199310312900115
1332_1333,1234,38.0,17.0,11.756113580478964,14.470559579742199,0.05906332923473456
1333_1334,1249,53.0,32.0,25.286247019139175,31.038099317314426,0.07611023553946428
1334_1335,252,64.0,35.0,24.987709768849374,31.424914137923004,0.06914686183513219
1334_2985,410,79.0,32.0,25.37636965567476,31.264306668521165,0.1028592707326389
1334_7293,552,33.0,22.0,15.939374991041444,19.84100365850582,0.04269931522581816
1335_1336,835,26.0,44.0,10.361185308430297,14.833786147934932,0.022411143713486514
1336_1337,588,89.0,38.0,27.96055923638335,33.00393855277517,0.1555212929966472
1337_1338,870,39.0,22.0,11.90772619907861,16.138249934335267,0.04643887196764951
