trip_id,stop_count,actual_duration,predicted_duration
7315788,66,4991,4276.0
7315789,64,4767,4267.0
7315790,67,5050,4412.0
7315791,63,5260,4477.0
7315792,65,4815,4393.0
7315793,64,5231,4868.0
7315794,67,5224,4503.0
7315795,64,4612,3946.0
7315796,65,3714,3543.0
7315797,65,3402,3409.0
7315809,21,2080,1869.0
7315838,54,3704,3736.0
7315839,59,3976,4291.0
7315840,51,4528,3972.0
7315841,60,5216,4457.0
7315842,53,4816,4211.0
7315843,59,4367,4349.0
7315844,48,4910,4144.0
7315845,56,4910,4159.0
7315870,39,2909,2647.0
7315871,43,3198,2817.0
7315872,39,2696,2659.0
7315873,43,2468,2766.0
7315874,40,3287,2888.0
7315875,43,3304,2975.0
7315876,40,2655,2959.0
7315877,44,3066,2747.0
7315878,41,2468,2467.0
7315897,41,2593,2929.0
7315898,41,3315,3024.0
7315899,41,3467,3182.0
7315900,41,3256,3062.0
7315901,41,3548,3224.0
7315902,41,3448,3372.0
7315903,38,3995,3067.0
7315904,41,2667,2733.0
7315905,41,2594,2638.0
7315906,41,2561,2372.0
7315907,41,2518,2273.0
7315908,22,718,1028.0
7315939,58,3669,3604.0
7315940,48,4920,5078.0
7315941,21,1860,1654.0
7315942,23,1920,1741.0
7315943,58,5283,4516.0
7315944,45,3772,3538.0
7315945,46,3747,3337.0
7315946,41,2409,2440.0
7315969,48,3710,2994.0
7315970,51,3082,4019.0
7315971,40,2568,2708.0
7315972,27,1750,2172.0
7315973,23,1499,1752.0
7315974,55,4683,5596.0
7315975,37,1821,2127.0
7315976,34,2072,2168.0
7315977,35,3189,2597.0
7315978,34,2207,2280.0
7315979,36,2859,2391.0
7315980,34,2156,2357.0
7315981,37,2506,2525.0
7315982,34,2358,2437.0
7315983,36,2524,2501.0
7315984,34,1994,2416.0
7315985,37,2568,2554.0
7315986,31,2331,2305.0
7315987,35,2632,2683.0
7315988,34,3298,2533.0
7315989,37,2989,2397.0
7315990,34,2544,2160.0
7315991,37,2388,2154.0
7316004,66,4107,3818.0
7316005,69,3892,4905.0
7316006,66,4428,4324.0
7316007,69,4691,5050.0
7316008,66,4306,4563.0
7316009,68,4772,4920.0
7316010,64,4823,4768.0
7316011,69,4812,4934.0
7316012,66,3772,3859.0
7316013,69,4119,3991.0
7316014,48,2128,2383.0
7316015,37,1875,2041.0
7316016,37,1962,2312.0
7316017,48,2751,2938.0
7316018,41,1939,2614.0
7316019,35,2161,2320.0
7316020,36,2692,2973.0
7316021,5,513,593.0
7316022,2,179,180.0
7316023,2,150,155.0
7316024,2,200,169.0
7316025,2,110,148.0
7316026,2,129,161.0
7316027,2,95,139.0
7316028,2,138,156.0
7316044,65,4094,4158.0
7316045,62,4902,4050.0
7316046,33,2614,2211.0
7316047,62,5035,4326.0
7316048,40,3560,3328.0
7316049,62,4677,4308.0
7316050,64,5826,5181.0
7316051,62,4566,4116.0
7316052,63,5129,4013.0
7316053,35,2018,1947.0
7316054,63,3181,3443.0
7316084,75,5636,4586.0
7316085,66,4055,3756.0
7316103,43,2092,2527.0
7316104,43,2957,2712.0
7316105,39,2520,2682.0
7316106,46,4167,3596.0
7316107,43,2768,3310.0
7316108,46,4129,3743.0
7316109,42,3012,3270.0
7316110,46,3250,3736.0
7316111,42,3731,3411.0
7316112,46,4238,3683.0
7316113,43,3172,3105.0
7316114,86,5608,5705.0
7316115,78,6500,5807.0
7316116,85,6667,5962.0
7316117,64,3748,4111.0
7316118,62,3621,4120.0
7316119,64,5270,4441.0
7316120,63,4942,4680.0
7316121,62,4423,4475.0
7316122,63,6207,5240.0
7316123,63,5585,4613.0
7316124,73,3767,3815.0
7316125,65,4433,4561.0
7316126,70,4578,4131.0
7316127,65,5214,4926.0
7316128,73,4961,4682.0
7316129,64,5716,5039.0
7316130,73,5002,4999.0
7316131,64,6028,4974.0
7316132,71,4050,3926.0
7316133,65,4551,3932.0
7316134,63,2505,2762.0
7316156,54,2495,2998.0
7316157,58,4732,4195.0
7316158,54,3129,3507.0
7316159,54,3789,3759.0
7316160,55,4884,4379.0
7316161,50,4098,3707.0
7316162,55,4473,3760.0
7316164,55,3437,3235.0
7316165,53,2405,2494.0
7316168,50,4071,3213.0
7316169,48,4025,3864.0
7316170,50,3801,3510.0
7316171,47,3682,3753.0
7316172,49,3914,3730.0
7316173,49,3743,3528.0
7316174,45,2393,2314.0
7316175,38,1742,2144.0
7316176,45,2533,2447.0
7316177,38,1546,2007.0
7316178,45,3302,2513.0
7316179,38,2144,2167.0
7316180,45,2855,2583.0
7316181,38,2159,2171.0
7316182,45,2597,2581.0
7316183,37,2685,2249.0
7316184,45,2667,2800.0
7316185,38,2813,2160.0
7316186,45,2495,2365.0
7316222,43,3074,3134.0
7316223,49,3648,3800.0
7316224,46,4297,3950.0
7316225,47,3779,4077.0
7316226,47,4437,3666.0
7316227,49,4169,3289.0
7316228,47,3515,3108.0
7316229,49,2768,2854.0
7316230,20,778,1030.0
7316260,65,5204,3962.0
7316261,69,4945,4949.0
7316262,66,5031,4323.0
7316263,69,5141,5077.0
7316264,66,4701,4566.0
7316265,67,5151,5073.0
7316266,65,5079,4821.0
7316267,65,3840,3521.0
7316268,67,3761,3928.0
7316269,65,4445,4434.0
7316270,66,4870,4758.0
7316271,63,5158,4168.0
7316272,39,2015,2175.0
7316273,65,3637,3647.0
7316274,67,3735,3289.0
7316275,44,2430,2456.0
7316276,40,3084,2829.0
7316277,38,2258,2495.0
7316278,42,2939,2698.0
7316279,40,2733,2895.0
7316280,44,3058,2932.0
7316281,40,2678,2876.0
7316284,43,2530,2417.0
7316285,45,2398,2267.0
7316286,43,1963,2112.0
7316287,47,3706,3281.0
7316288,50,4631,3710.0
7316289,48,3530,3769.0
7316290,50,4226,3705.0
7316291,48,3914,4020.0
7316292,48,3583,3441.0
7316293,46,4079,3917.0
7316294,47,3432,3586.0
7316295,48,4471,4160.0
7316308,39,3738,2427.0
7316309,38,1874,2243.0
7316310,41,3015,2675.0
7316311,37,2539,2269.0
7316312,42,2747,2779.0
7316313,37,2368,2275.0
7316314,42,2615,2725.0
7316315,38,2601,2349.0
7316316,43,3250,3011.0
7316317,36,2518,2363.0
7316335,39,2052,2044.0
7316336,48,3126,2868.0
7316337,44,2182,2667.0
7316338,48,2919,2958.0
7316339,43,3070,3003.0
7316340,33,1766,1868.0
7316341,35,2073,2334.0
7316342,34,2016,2357.0
7316343,37,2497,2436.0
7316344,34,1911,2239.0
7316345,37,2373,2481.0
7316346,34,2420,2396.0
7316347,37,2728,2527.0
7316348,30,2231,2073.0
7316349,33,2322,2386.0
7316350,34,2103,2423.0
7316351,48,3892,3981.0
7316352,49,4226,3777.0
7316353,48,4135,4301.0
7316354,37,2556,2648.0
7316355,34,2699,2610.0
7316356,37,2561,2626.0
7316357,34,2340,2338.0
7316358,37,2016,2288.0
7316360,37,2180,2073.0
7316361,31,2051,1749.0
7316362,33,1951,1793.0
7316363,30,1758,1616.0
7316380,47,3722,3381.0
7316381,47,4408,3787.0
7316382,46,4584,3971.0
7316383,47,4644,4022.0
7316384,49,3912,3484.0
7316385,47,3337,3208.0
7316386,48,2868,2917.0
7316387,52,3290,2975.0
7316459,60,4349,4409.0
7316460,54,4167,3984.0
7316461,60,4095,4414.0
7316462,52,4708,4164.0
7316463,60,5515,4470.0
7316464,54,5003,4513.0
7316465,59,4772,4674.0
7316466,54,4153,3786.0
7316467,59,3935,3568.0
7316468,54,3368,3091.0
7316469,34,1683,1637.0
7316501,54,3420,3445.0
7316502,58,4680,4153.0
7316503,54,3724,3628.0
7316504,57,4386,4272.0
7316505,54,4285,3768.0
7316506,57,4562,4316.0
7316507,53,3818,3923.0
7316508,57,4476,4341.0
7316511,50,2194,2368.0
7316512,46,1950,2387.0
7316513,50,2377,2480.0
7316514,46,1923,2525.0
7316613,63,5174,4992.0
7316614,14,598,722.0
7316615,15,643,791.0
7316616,14,477,689.0
7316617,14,706,790.0
7316618,14,714,732.0
7316619,15,935,848.0
7316620,14,758,733.0
7316621,15,706,848.0
7316622,14,599,769.0
7316623,15,712,912.0
7316624,14,521,750.0
7316625,14,602,743.0
7316626,49,3213,3190.0
7316627,45,3431,3114.0
7316628,51,3774,3489.0
7316629,51,4017,3744.0
7316630,50,3309,3269.0
7316631,50,3008,3716.0
7316632,50,3079,3678.0
7316633,47,3903,3809.0
7316634,45,3205,3315.0
7316635,47,3626,3125.0
7316636,49,3294,3089.0
7316637,45,2540,2530.0
7316638,49,3373,2715.0
7316639,46,2385,2210.0
7316640,24,1350,1308.0
7316641,28,1563,1554.0
7316642,24,1085,1307.0
7316643,24,1471,1363.0
7316644,28,1651,1690.0
7316645,28,2043,1716.0
7316646,24,1556,1265.0
7316647,3,66,118.0
7316648,33,2549,2452.0
7316649,33,2539,2492.0
7316650,36,3048,2897.0
7316659,59,3232,3412.0
7316660,59,7237,5923.0
7316661,59,3594,3763.0
7316662,59,5501,4297.0
7316663,59,4527,4383.0
7316664,57,3774,4376.0
7316665,64,3300,3559.0
7316666,63,4682,4511.0
7316667,62,4547,3938.0
7316668,63,5482,4666.0
7316669,35,2759,2479.0
7316670,64,4898,4564.0
7316671,64,5703,5079.0
7316672,64,4977,3966.0
7316673,65,4015,3981.0
7316674,64,3278,3344.0
7316675,31,1211,1335.0
7316692,50,4282,4319.0
7316693,45,5026,5239.0
7316732,39,2558,2266.0
7316733,37,1966,2140.0
7316734,37,2621,2480.0
7316735,37,2335,2612.0
7316736,44,2720,2877.0
7316737,40,2706,2886.0
7316738,43,2498,2805.0
7316739,40,2839,3025.0
7316740,44,3086,3167.0
7316755,41,4694,4147.0
7316756,40,4100,3806.0
7316758,50,3305,3014.0
7316759,48,3808,3696.0
7316760,50,4083,3559.0
7316761,48,3758,3808.0
7316762,50,3919,3781.0
7316763,46,3588,3821.0
7316764,50,3995,3794.0
7316765,46,4239,4025.0
7316766,46,4085,3803.0
7316783,69,5231,4433.0
7316784,67,4920,4792.0
7316785,69,4023,5024.0
7316786,70,5678,5507.0
7316787,66,5318,4691.0
7316788,78,5052,4546.0
7316789,80,5550,5352.0
7316790,76,5740,5397.0
7316791,78,5467,5304.0
7316792,65,5187,4893.0
7316793,80,7047,5875.0
7316794,72,4551,5663.0
