trip_id,stop_count,actual_duration,predicted_duration
7142057,12,586,561.0
7142149,50,3135,2521.0
7142151,82,4458,4634.0
7142155,83,4483,5026.0
7142156,79,4445,4240.0
7142158,81,3722,4044.0
7142159,82,4334,4422.0
7142160,81,3034,3583.0
7142162,36,1425,1595.0
7142163,35,1688,1630.0
7142164,36,1660,1700.0
7142166,36,1808,1707.0
7142167,32,1590,1570.0
7142169,33,1215,1447.0
7142189,56,3196,3288.0
7142209,33,2449,2310.0
7142217,33,2392,2678.0
7142218,37,2736,2720.0
7142219,31,1955,2201.0
7142220,37,2467,2490.0
7142311,17,829,915.0
7142312,19,830,995.0
7142314,19,659,908.0
7142473,5,220,302.0
7142474,28,1583,1610.0
7142476,69,4228,4876.0
7142539,49,1638,2282.0
7142540,65,3790,4604.0
7142569,55,3377,3509.0
7142570,46,2345,2277.0
7142571,48,2635,2949.0
7142573,57,2592,3092.0
7142595,47,2914,3388.0
7142598,49,4035,3687.0
7142599,29,2130,2337.0
7142630,64,3805,3975.0
7142695,32,1734,1743.0
7142699,39,2081,2351.0
7142703,35,1566,1660.0
7142705,33,1747,1413.0
7142898,31,2316,2337.0
7143035,72,4388,4338.0
7143038,65,4308,4752.0
7143039,71,3785,4241.0
7143081,39,1860,2373.0
7143087,41,2181,2573.0
7143088,38,1858,2073.0
7143091,35,2560,2291.0
7143092,38,2395,2443.0
7143096,38,2297,2457.0
7143099,35,1751,2142.0
7143102,38,2085,2034.0
7143105,41,2842,2817.0
7143107,43,3200,3338.0
7143108,43,3263,3512.0
7143110,42,3133,3517.0
7143116,43,3052,2927.0
7143117,43,3026,2625.0
7143169,49,2893,2627.0
7143170,29,1428,1382.0
7143262,43,2643,2351.0
7143266,42,2535,2742.0
7143267,45,2594,2703.0
7143269,45,2769,2698.0
7143270,45,2455,2378.0
7143273,38,1573,1691.0
7143318,22,1487,1667.0
7143320,53,3169,3302.0
7143354,35,1370,1626.0
7143357,36,1512,1754.0
7143420,46,3249,3356.0
7143423,39,2666,2842.0
7143427,40,2991,2870.0
7143480,20,1824,1641.0
7143481,19,1241,1404.0
7143482,41,3080,2994.0
7143484,41,3569,2981.0
7143486,38,3432,2708.0
7143570,58,3896,4082.0
7143572,58,4452,4013.0
7143727,74,4098,5018.0
7143728,86,5457,5419.0
7143793,56,2900,2867.0
7143804,52,2759,3108.0
7143958,67,4997,4516.0
7144018,72,4227,4197.0
7144043,44,2697,2663.0
7144045,45,3064,2716.0
7144082,70,5563,4935.0
7144112,61,3040,3945.0
7144124,28,1428,1581.0
7144126,24,1200,1162.0
7144133,58,3752,3399.0
7144299,68,4600,4629.0
7144300,62,4367,4040.0
7144301,63,4416,4083.0
7144351,75,4068,4841.0
7144401,53,4866,4121.0
7144404,53,4071,3501.0
7144407,53,3291,3643.0
7144408,53,2611,2932.0
7144452,67,4613,4979.0
7144454,65,5420,4974.0
7144632,54,2722,3279.0
7144635,56,4896,3972.0
7144636,49,3207,3196.0
7144638,52,3187,3395.0
7144696,77,4744,5209.0
7144721,59,4704,4568.0
7144723,59,3751,4443.0
7144725,36,1467,1703.0
7144726,33,1350,1591.0
7144728,33,1234,1580.0
7144738,37,1652,2029.0
7144739,31,1539,1752.0
7144767,44,2183,2441.0
7144768,46,2264,2845.0
7144770,48,2408,3127.0
7144771,42,2300,2773.0
7144775,44,2361,2871.0
7144777,44,2280,2715.0
7144778,48,2936,2749.0
7144789,57,4074,3793.0
7144792,54,2334,2752.0
7144802,53,2309,3126.0
7144804,48,2706,3197.0
7144813,38,2314,2527.0
7144823,30,979,1165.0
7144829,32,1670,1490.0
7144831,30,1746,1429.0
7144834,19,1249,1090.0
7144836,37,1976,1863.0
7144843,32,1388,1357.0
7144845,32,1487,1301.0
7144848,50,2994,2434.0
7144849,50,3400,2852.0
7144853,54,3661,3454.0
7144854,59,3833,3797.0
7144884,45,2808,2495.0
7144887,37,2196,2037.0
7144891,36,1875,1811.0
7144924,61,3174,3563.0
7144926,61,4022,4092.0
7144932,64,3863,3666.0
7144933,65,3471,3232.0
7144973,63,2774,3281.0
7144977,13,417,504.0
7145078,59,4284,4015.0
7145099,25,1284,1331.0
7145100,35,1984,1805.0
7145101,37,2065,2019.0
7145104,35,1517,1789.0
7145105,38,1932,2056.0
7145107,38,1596,2042.0
7145111,38,1654,1772.0
7145113,38,1325,1593.0
7145148,49,1784,2210.0
7145231,36,2118,2030.0
7145234,34,2067,2231.0
7145236,3,311,500.0
7145239,36,2316,2345.0
7145321,49,2490,2537.0
7145322,54,2647,2496.0
7145324,53,2378,2432.0
7145326,78,4844,5370.0
7145327,78,4772,5261.0
7145328,74,4442,4962.0
7145332,32,1545,1531.0
7145336,30,1599,1433.0
7145339,32,1781,1659.0
7145344,32,1238,1376.0
7145351,48,2310,2979.0
7145352,43,2414,2791.0
7145354,42,2665,2774.0
7145359,48,2853,3025.0
7145361,46,2605,2593.0
7145362,44,2125,2395.0
7145363,48,2624,2450.0
7145401,53,2981,3697.0
7145402,55,2764,3269.0
7145403,56,3094,3781.0
7145406,82,5866,5383.0
7145410,83,5940,5508.0
7145411,89,5310,5321.0
7145412,83,4376,4831.0
7145508,45,3599,3249.0
7145509,57,4270,3931.0
7145511,56,4308,3613.0
7145513,57,3336,3165.0
7145592,36,2047,2055.0
7145702,37,2079,2373.0
7145704,37,2574,2209.0
7145706,37,1860,2066.0
7145707,31,1904,1764.0
7145709,34,1811,1783.0
7145817,91,4773,4497.0
7145819,59,2663,2831.0
7145820,59,2928,3045.0
7145822,89,4909,5113.0
7145860,31,1737,1870.0
7145863,30,2471,2402.0
7145868,30,1646,1537.0
7145869,30,1476,1882.0
7145870,31,1764,1478.0
7145886,45,3491,3448.0
7145889,41,2915,2958.0
7145890,46,3248,3403.0
7145892,46,3279,3002.0
7145901,42,2787,3351.0
7145917,61,2632,3295.0
7145918,64,3302,3672.0
7145920,1,22,54.0
7145952,53,3367,3912.0
7145956,53,2739,2955.0
7146052,41,2028,2101.0
7146053,37,1615,1997.0
7146054,41,2518,2271.0
7146056,43,2232,2657.0
7146057,34,1532,1915.0
7146059,34,1647,1920.0
7146062,43,2652,2688.0
7146089,47,2965,2525.0
7146146,41,2579,2957.0
7146148,38,2094,2738.0
7146149,45,3974,3328.0
7146150,12,614,744.0
7146177,38,1570,1940.0
7146255,56,3640,3806.0
7146263,56,3353,3052.0
7146264,44,1648,1673.0
7146285,65,3985,4331.0
7146286,69,4290,4819.0
7146289,58,2594,3121.0
7146293,48,3821,3420.0
7146295,48,3613,3400.0
7146296,58,4128,3960.0
7146298,95,5487,5542.0
7146300,58,3001,2826.0
7146303,96,4627,4631.0
7146304,44,2116,2223.0
7146322,55,3000,3055.0
7146325,52,3143,3442.0
7146364,53,2521,2792.0
7146367,42,1922,1870.0
7146368,52,2022,2170.0
7146407,72,2597,2660.0
7146415,54,2495,2498.0
7146420,49,2370,2201.0
7146477,52,2744,2421.0
7146520,24,1130,1320.0
7146624,73,4358,4872.0
7146626,33,2576,2193.0
7146659,68,3734,4235.0
7146679,41,2455,3139.0
7146680,43,2281,3005.0
7146787,37,2179,2341.0
7146825,2,175,185.0
7146826,3,280,268.0
7146827,2,195,197.0
7146830,3,204,277.0
7146832,3,342,277.0
7146833,2,165,197.0
7146838,3,346,257.0
7146843,2,127,144.0
7146844,2,179,161.0
7146894,49,2872,3015.0
7146898,49,3151,3669.0
7147012,41,2520,2651.0
