trip_id,stop_count,actual_duration,predicted_duration
7507648,89,5267,5845.0
7507649,89,5232,5369.0
7507679,36,2023,1968.0
7507689,43,3610,3333.0
7507701,2,107,103.0
7507738,41,2370,2617.0
7507742,41,2405,2614.0
7507784,32,1437,1544.0
7507786,31,1536,1533.0
7507788,23,1325,1226.0
7507789,36,1803,1801.0
7507797,37,1698,1506.0
7507799,37,1610,1373.0
7507800,32,1385,1162.0
7507805,37,2635,2453.0
7507807,42,2957,2704.0
7507809,44,2195,2155.0
7507867,45,1828,2005.0
7507875,36,2200,2059.0
7507891,67,2950,3526.0
7507899,63,4484,4556.0
7507907,45,2223,2518.0
7507927,23,1173,1327.0
7507929,23,1310,1243.0
7507931,74,5425,4761.0
7507987,14,548,562.0
7507992,15,741,820.0
7507996,14,767,771.0
7508010,68,2951,2856.0
7508011,68,2895,3080.0
7508012,66,3457,3291.0
7508013,54,2646,3547.0
7508016,61,4100,3971.0
7508018,61,3897,3752.0
7508019,56,3526,3451.0
7508035,42,2001,1988.0
7508038,46,2666,2579.0
7508040,42,2140,2299.0
7508045,44,3549,2910.0
7508049,42,2339,2191.0
7508050,41,2080,1824.0
7508052,56,2865,3079.0
7508071,30,1497,1617.0
7508074,26,1763,1692.0
7508078,31,2177,2452.0
7508082,20,2219,1789.0
7508083,32,1729,1875.0
7508084,31,1963,2283.0
7508085,32,1910,1734.0
7508100,55,4079,3275.0
7508105,13,575,787.0
7508106,42,3040,3053.0
7508108,43,3758,3307.0
7508109,42,4358,3690.0
7508112,46,3229,3061.0
7508115,1,8,38.0
7508121,38,2273,2453.0
7508125,50,2697,2706.0
7508126,51,3748,3175.0
7508132,51,3770,3667.0
7508134,51,3583,3467.0
7508135,50,2947,3087.0
7508136,51,3063,3132.0
7508142,36,1512,1768.0
7508144,32,2026,1571.0
7508146,34,1874,2059.0
7508157,69,3420,3559.0
7508158,66,3791,3627.0
7508159,69,4208,4248.0
7508163,68,5538,5102.0
7508167,69,3968,3931.0
7508178,44,2052,1864.0
7508184,34,2059,1992.0
7508187,38,1987,1974.0
7508189,38,1588,1750.0
7508240,43,2411,2678.0
7508245,41,2031,2095.0
7508246,41,1530,1797.0
7508261,60,4903,4295.0
7508278,46,2188,1824.0
7508295,53,2605,2962.0
7508303,52,3671,3398.0
7508304,60,4004,3660.0
7508305,60,3323,3263.0
7508307,53,2439,2544.0
7508322,71,4897,4645.0
7508323,66,4771,4532.0
7508363,68,3511,4004.0
7508364,66,3877,3922.0
7508365,36,2303,2606.0
7508370,66,4218,4178.0
7508494,56,3769,3649.0
