segment,count,mean,std,mae,rmse,r2
1198_1199,1489,80.0,24.0,15.325851992897126,19.890064679602343,0.20793980577718485
1198_1222,445,68.0,23.0,14.278956338523797,18.42717959965537,0.20870412923441672
1198_4782,197,92.0,34.0,23.03640885092244,30.042042027182084,0.28359520045826647
1199_1200,1496,33.0,19.0,11.701617539821505,13.908326051727187,0.06684636724624893
12_14,1564,69.0,33.0,25.281126965874343,29.190101355905256,0.0812698892380368
1200_4385,1509,38.0,17.0,11.418472268456224,14.257228740113991,0.0774757533741941
1201_1202,1008,67.0,29.0,22.85017110823364,27.25145144504981,0.07303110050439388
1201_4695,520,83.0,31.0,24.691673114474767,29.015128448589472,0.09297786829549404
1202_1203,999,63.0,17.0,11.946716477650348,14.575582203781712,0.003666197511658531
1203_6115,1008,75.0,21.0,13.684240378459348,17.67480086477416,0.12568925180185486
1205_1206,397,163.0,54.0,36.839599300068194,45.78778238951927,0.13827901968182388
1206_1207,395,61.0,20.0,12.670054156382017,16.365956337068763,0.06541288480847296
1207_1208,397,32.0,12.0,5.083743026438828,7.166784692878716,-0.08824395190583179
1208_1209,394,24.0,17.0,6.524599923413399,8.720400339958001,-0.0935426442477878
1209_1210,394,21.0,20.0,5.158590496120114,7.281154735461079,-0.038811757798055124
1210_1211,257,32.0,30.0,12.054258859587494,15.547564877418093,0.07721192467889637
1210_3575,134,94.0,82.0,30.274147001343824,34.52657224335427,-0.20257349013213366
1211_3575,258,48.0,45.0,18.453468718173227,26.48836975523907,0.17839120219575721
1212_1213,486,33.0,15.0,9.587336276229435,11.9772240661295,0.11263790647738525
1213_1214,479,17.0,6.0,2.603343424594696,3.7113087052592544,0.053627293258250996
1214_1215,492,17.0,19.0,4.474618960156783,6.933581051793345,0.0023016232313546325
1215_1216,492,28.0,11.0,3.701111794241672,5.382409880146462,-0.024477637880710335
1216_1217,491,44.0,23.0,15.277173091651992,18.76946654622084,0.15039221731919328
1217_4563,489,154.0,54.0,33.514808291916516,42.322752539719005,0.13023349741969592
1218_1258,520,92.0,31.0,14.797681645034002,18.918573156494936,0.21392004513933793
1218_1270,1115,67.0,24.0,13.663269817819552,17.412592154435597,0.1922491169497419
1219_1220,2373,58.0,21.0,14.22288859535611,17.89624925458049,0.10826718090068832
