record_date,rain,temp,rhum,msl
2018-07-06 16:00:00,0.0,20.6,63,1021.8
2018-07-06 17:00:00,0.0,20.5,63,1021.7
2018-07-06 18:00:00,0.0,20.6,62,1021.7
2018-07-06 19:00:00,0.0,20.3,63,1021.9
2018-07-06 20:00:00,0.0,19.8,65,1022.3
2018-07-06 21:00:00,0.0,19.3,67,1022.9
2018-07-06 22:00:00,0.0,17.9,75,1023.6
2018-07-06 23:00:00,0.0,16.2,81,1023.7
2018-07-07 00:00:00,0.0,16.4,77,1023.9
2018-07-07 01:00:00,0.0,16.2,78,1024.2
2018-07-07 02:00:00,0.0,15.3,82,1024.2
2018-07-07 03:00:00,0.0,13.9,87,1024.3
2018-07-07 04:00:00,0.0,12.9,91,1024.4
2018-07-07 05:00:00,0.0,12.5,92,1024.5
2018-07-07 06:00:00,0.0,15.1,85,1024.8
2018-07-07 07:00:00,0.0,18.1,69,1025.0
2018-07-07 08:00:00,0.0,20.0,60,1025.3
2018-07-07 09:00:00,0.0,20.9,58,1025.4
2018-07-07 10:00:00,0.0,22.9,52,1025.0
2018-07-07 11:00:00,0.0,23.0,49,1025.1
2018-07-07 12:00:00,0.0,22.6,56,1025.2
2018-07-07 13:00:00,0.0,23.0,54,1025.1
2018-07-07 14:00:00,0.0,23.7,52,1024.8
2018-07-07 15:00:00,0.0,23.5,51,1024.9
2018-07-07 16:00:00,0.0,24.0,50,1024.8
2018-07-07 17:00:00,0.0,22.9,52,1024.6
2018-07-07 18:00:00,0.0,22.3,54,1024.8
2018-07-07 19:00:00,0.0,21.4,58,1025.0
2018-07-07 20:00:00,0.0,19.2,65,1025.3
2018-07-07 21:00:00,0.0,17.5,73,1025.8
2018-07-07 22:00:00,0.0,16.6,79,1025.9
2018-07-07 23:00:00,0.0,15.3,85,1026.0
2018-07-08 00:00:00,0.0,14.2,89,1026.2
2018-07-08 01:00:00,0.0,13.5,92,1026.2
2018-07-08 02:00:00,0.0,13.3,93,1026.4
2018-07-08 03:00:00,0.0,12.7,93,1026.6
2018-07-08 04:00:00,0.0,13.3,92,1026.9
2018-07-08 05:00:00,0.0,13.4,92,1027.3
2018-07-08 06:00:00,0.0,15.0,89,1027.6
2018-07-08 07:00:00,0.0,18.0,76,1027.7
2018-07-08 08:00:00,0.0,20.5,66,1027.9
2018-07-08 09:00:00,0.0,22.4,56,1027.9
2018-07-08 10:00:00,0.0,23.2,54,1028.0
2018-07-08 11:00:00,0.0,24.1,51,1028.1
2018-07-08 12:00:00,0.0,25.1,49,1027.9
2018-07-08 13:00:00,0.0,25.0,47,1027.7
2018-07-08 14:00:00,0.0,24.1,55,1028.0
2018-07-08 15:00:00,0.0,23.5,55,1028.0
2018-07-08 16:00:00,0.0,23.2,55,1028.1
2018-07-08 17:00:00,0.0,22.8,56,1028.2
2018-07-08 18:00:00,0.0,23.0,55,1028.2
2018-07-08 19:00:00,0.0,22.2,58,1028.3
2018-07-08 20:00:00,0.0,20.7,67,1028.6
2018-07-08 21:00:00,0.0,19.1,74,1028.9
2018-07-08 22:00:00,0.0,19.7,71,1029.3
2018-07-08 23:00:00,0.0,17.9,83,1029.5
2018-07-09 00:00:00,0.0,16.2,86,1029.6
2018-07-09 01:00:00,0.0,15.4,88,1029.5
2018-07-09 02:00:00,0.0,14.8,91,1029.4
2018-07-09 03:00:00,0.0,13.8,92,1029.6
2018-07-09 04:00:00,0.0,13.2,93,1029.7
2018-07-09 05:00:00,0.0,14.1,94,1029.8
2018-07-09 06:00:00,0.0,15.3,91,1030.0
2018-07-09 07:00:00,0.0,16.5,84,1029.9
2018-07-09 08:00:00,0.0,18.5,74,1030.0
2018-07-09 09:00:00,0.0,20.0,68,1029.7
2018-07-09 10:00:00,0.0,21.3,60,1029.4
2018-07-09 11:00:00,0.0,22.0,54,1029.0
2018-07-09 12:00:00,0.0,19.5,73,1029.4
2018-07-09 13:00:00,0.0,19.5,69,1029.4
2018-07-09 14:00:00,0.0,19.9,67,1029.1
2018-07-09 15:00:00,0.0,20.7,61,1028.7
2018-07-09 16:00:00,0.0,20.1,62,1028.5
2018-07-09 17:00:00,0.0,19.6,62,1028.3
2018-07-09 18:00:00,0.0,19.1,62,1028.2
2018-07-09 19:00:00,0.0,17.8,65,1028.1
2018-07-09 20:00:00,0.0,16.4,70,1028.0
2018-07-09 21:00:00,0.0,13.9,81,1028.2
2018-07-09 22:00:00,0.0,12.7,84,1028.5
2018-07-09 23:00:00,0.0,13.1,72,1028.5
2018-07-10 00:00:00,0.0,12.3,72,1028.5
2018-07-10 01:00:00,0.0,11.1,78,1028.4
2018-07-10 02:00:00,0.0,10.1,82,1028.3
2018-07-10 03:00:00,0.0,8.9,88,1028.1
2018-07-10 04:00:00,0.0,7.5,91,1027.8
2018-07-10 05:00:00,0.0,7.8,93,1027.6
2018-07-10 06:00:00,0.0,10.1,87,1027.5
2018-07-10 07:00:00,0.0,14.3,68,1027.2
2018-07-10 08:00:00,0.0,16.1,65,1026.9
2018-07-10 09:00:00,0.0,17.7,58,1026.7
2018-07-10 10:00:00,0.0,18.9,57,1026.2
2018-07-10 11:00:00,0.0,19.8,54,1025.9
2018-07-10 12:00:00,0.0,19.9,57,1025.7
2018-07-10 13:00:00,0.0,20.6,60,1025.5
2018-07-10 14:00:00,0.0,20.5,59,1025.5
2018-07-10 15:00:00,0.0,21.6,50,1025.0
2018-07-10 16:00:00,0.0,20.9,58,1024.5
2018-07-10 17:00:00,0.0,20.3,62,1024.6
2018-07-10 18:00:00,0.0,19.3,64,1024.4
2018-07-10 19:00:00,0.0,18.5,60,1024.4
2018-07-10 20:00:00,0.0,17.7,62,1024.2
2018-07-10 21:00:00,0.0,16.6,71,1024.6
2018-07-10 22:00:00,0.0,15.3,78,1024.8
2018-07-10 23:00:00,0.0,14.9,80,1024.7
2018-07-11 00:00:00,0.0,14.7,82,1024.7
2018-07-11 01:00:00,0.0,14.2,85,1024.6
2018-07-11 02:00:00,0.0,13.5,89,1024.4
2018-07-11 03:00:00,0.0,13.0,90,1024.3
2018-07-11 04:00:00,0.0,12.6,93,1024.1
2018-07-11 05:00:00,0.0,12.1,93,1024.0
2018-07-11 06:00:00,0.0,14.1,91,1024.2
2018-07-11 07:00:00,0.0,16.0,81,1024.4
2018-07-11 08:00:00,0.0,17.0,72,1024.3
2018-07-11 09:00:00,0.0,17.3,73,1024.3
2018-07-11 10:00:00,0.0,17.1,77,1024.3
2018-07-11 11:00:00,0.0,17.7,75,1024.1
2018-07-11 12:00:00,0.0,17.4,75,1023.9
2018-07-11 13:00:00,0.0,17.7,73,1023.6
2018-07-11 14:00:00,0.0,18.5,69,1023.4
2018-07-11 15:00:00,0.0,18.4,70,1023.3
2018-07-11 16:00:00,0.0,17.9,74,1023.4
2018-07-11 17:00:00,0.0,17.2,75,1023.5
2018-07-11 18:00:00,0.0,17.2,76,1023.5
2018-07-11 19:00:00,0.0,17.3,75,1023.4
2018-07-11 20:00:00,0.0,17.0,75,1023.2
2018-07-11 21:00:00,0.0,16.5,75,1023.6
2018-07-11 22:00:00,0.0,16.1,78,1023.7
2018-07-11 23:00:00,0.0,15.8,76,1023.7
2018-07-12 00:00:00,0.0,15.1,77,1023.8
2018-07-12 01:00:00,0.0,14.8,79,1023.9
2018-07-12 02:00:00,0.0,14.6,80,1023.5
2018-07-12 03:00:00,0.0,14.4,80,1023.4
2018-07-12 04:00:00,0.0,14.2,80,1023.5
2018-07-12 05:00:00,0.0,14.2,80,1023.4
2018-07-12 06:00:00,0.0,14.3,79,1023.5
2018-07-12 07:00:00,0.0,14.6,79,1023.9
2018-07-12 08:00:00,0.0,14.9,77,1023.9
2018-07-12 09:00:00,0.0,15.6,74,1023.9
2018-07-12 10:00:00,0.0,17.4,67,1023.8
2018-07-12 11:00:00,0.0,17.5,64,1024.0
2018-07-12 12:00:00,0.0,17.4,64,1024.0
2018-07-12 13:00:00,0.0,17.3,67,1024.0
2018-07-12 14:00:00,0.0,18.2,63,1023.8
2018-07-12 15:00:00,0.0,18.4,63,1023.6
2018-07-12 16:00:00,0.0,18.1,67,1023.4
2018-07-12 17:00:00,0.0,18.5,65,1023.3
2018-07-12 18:00:00,0.0,18.3,65,1023.1
2018-07-12 19:00:00,0.0,18.0,69,1023.2
2018-07-12 20:00:00,0.0,16.9,78,1023.4
2018-07-12 21:00:00,0.0,16.5,80,1023.7
2018-07-12 22:00:00,0.0,16.2,81,1024.0
2018-07-12 23:00:00,0.0,16.5,71,1024.1
2018-07-13 00:00:00,0.0,16.1,83,1023.8
2018-07-13 01:00:00,0.0,15.4,86,1023.6
2018-07-13 02:00:00,0.0,15.1,87,1023.6
2018-07-13 03:00:00,0.0,15.1,84,1023.6
2018-07-13 04:00:00,0.0,14.7,86,1023.6
2018-07-13 05:00:00,0.0,14.6,87,1023.5
2018-07-13 06:00:00,0.0,14.5,80,1023.5
2018-07-13 07:00:00,0.0,15.4,71,1023.5
2018-07-13 08:00:00,0.0,17.1,63,1023.3
2018-07-13 09:00:00,0.0,17.2,62,1023.3
2018-07-13 10:00:00,0.0,17.8,57,1023.1
2018-07-13 11:00:00,0.0,18.7,53,1023.2
2018-07-13 12:00:00,0.0,19.5,51,1022.8
2018-07-13 13:00:00,0.0,20.2,50,1022.6
2018-07-13 14:00:00,0.0,20.5,47,1022.3
2018-07-13 15:00:00,0.0,19.2,57,1022.1
2018-07-13 16:00:00,0.0,19.2,59,1021.9
2018-07-13 17:00:00,0.0,18.1,65,1022.0
2018-07-13 18:00:00,0.0,18.0,63,1021.6
2018-07-13 19:00:00,0.0,17.7,64,1021.2
2018-07-13 20:00:00,0.0,16.8,70,1021.2
2018-07-13 21:00:00,0.0,15.1,79,1021.5
2018-07-13 22:00:00,0.0,13.1,87,1021.4
2018-07-13 23:00:00,0.0,12.7,89,1021.3
2018-07-14 00:00:00,0.0,11.9,92,1021.1
2018-07-14 01:00:00,0.0,11.6,92,1020.6
2018-07-14 02:00:00,0.0,11.6,93,1020.5
2018-07-14 03:00:00,0.0,11.6,93,1020.4
2018-07-14 04:00:00,0.0,13.2,92,1020.2
2018-07-14 05:00:00,0.0,12.2,90,1020.1
2018-07-14 06:00:00,0.0,14.0,84,1020.0
2018-07-14 07:00:00,0.0,16.6,71,1019.9
2018-07-14 08:00:00,0.0,18.1,65,1019.6
2018-07-14 09:00:00,0.0,20.5,57,1019.2
2018-07-14 10:00:00,0.0,22.2,52,1018.9
2018-07-14 11:00:00,0.0,22.2,54,1018.5
2018-07-14 12:00:00,0.0,23.9,44,1017.9
2018-07-14 13:00:00,0.0,23.4,53,1017.6
2018-07-14 14:00:00,0.0,24.2,49,1016.8
2018-07-14 15:00:00,0.0,24.4,48,1016.3
2018-07-14 16:00:00,0.0,24.4,48,1015.9
2018-07-14 17:00:00,0.0,25.2,41,1015.5
2018-07-14 18:00:00,0.0,25.1,44,1015.3
2018-07-14 19:00:00,0.0,23.8,48,1015.3
2018-07-14 20:00:00,0.0,22.5,52,1015.2
2018-07-14 21:00:00,0.0,21.8,55,1015.6
2018-07-14 22:00:00,0.0,20.0,62,1015.7
2018-07-14 23:00:00,0.0,18.7,65,1015.6
2018-07-15 00:00:00,0.0,17.7,69,1015.4
2018-07-15 01:00:00,0.0,17.6,70,1015.1
2018-07-15 02:00:00,0.0,17.8,69,1014.9
2018-07-15 03:00:00,0.0,17.4,69,1014.9
2018-07-15 04:00:00,0.0,17.3,71,1014.4
2018-07-15 05:00:00,0.0,17.2,73,1014.3
2018-07-15 06:00:00,0.0,16.9,82,1014.4
2018-07-15 07:00:00,0.2,16.8,84,1014.3
2018-07-15 08:00:00,0.0,17.6,79,1014.2
2018-07-15 09:00:00,0.0,18.2,75,1014.2
2018-07-15 10:00:00,0.0,18.2,74,1014.1
2018-07-15 11:00:00,0.9,17.6,85,1014.1
2018-07-15 12:00:00,0.1,18.1,83,1013.9
2018-07-15 13:00:00,0.5,18.4,86,1013.5
2018-07-15 14:00:00,0.3,18.9,83,1013.3
2018-07-15 15:00:00,0.4,18.6,86,1013.2
2018-07-15 16:00:00,0.2,18.6,87,1012.8
2018-07-15 17:00:00,0.0,18.8,83,1012.6
2018-07-15 18:00:00,0.0,19.0,80,1012.2
2018-07-15 19:00:00,0.1,18.6,83,1011.9
2018-07-15 20:00:00,0.1,18.3,83,1012.0
2018-07-15 21:00:00,0.0,17.8,80,1012.0
2018-07-15 22:00:00,0.0,17.8,80,1012.3
2018-07-15 23:00:00,0.0,15.5,85,1013.3
2018-07-16 00:00:00,0.0,14.9,86,1013.5
2018-07-16 01:00:00,0.0,13.9,87,1013.5
2018-07-16 02:00:00,0.0,13.5,88,1013.4
2018-07-16 03:00:00,0.0,12.9,89,1013.5
2018-07-16 04:00:00,0.0,12.6,91,1013.5
2018-07-16 05:00:00,0.0,12.6,90,1013.5
2018-07-16 06:00:00,0.0,14.2,81,1013.7
2018-07-16 07:00:00,0.0,15.6,74,1013.7
2018-07-16 08:00:00,0.0,16.2,71,1013.8
2018-07-16 09:00:00,0.0,17.1,65,1013.7
2018-07-16 10:00:00,0.0,18.2,59,1013.6
2018-07-16 11:00:00,0.0,19.3,48,1013.5
2018-07-16 12:00:00,0.0,20.8,46,1013.4
2018-07-16 13:00:00,0.0,20.2,47,1013.3
2018-07-16 14:00:00,0.0,20.5,45,1013.0
2018-07-16 15:00:00,0.0,19.3,55,1013.1
2018-07-16 16:00:00,0.0,19.4,53,1013.0
2018-07-16 17:00:00,0.0,17.7,63,1013.2
2018-07-16 18:00:00,0.0,19.3,48,1013.3
2018-07-16 19:00:00,0.0,17.1,62,1013.7
2018-07-16 20:00:00,0.0,16.6,66,1014.1
2018-07-16 21:00:00,0.0,15.1,66,1014.4
2018-07-16 22:00:00,0.0,13.9,73,1014.6
2018-07-16 23:00:00,0.0,14.9,68,1014.9
2018-07-17 00:00:00,0.0,14.2,71,1014.8
2018-07-17 01:00:00,0.0,14.0,72,1014.7
2018-07-17 02:00:00,0.0,13.8,75,1014.6
2018-07-17 03:00:00,0.0,13.4,77,1014.7
2018-07-17 04:00:00,0.0,12.9,79,1014.7
2018-07-17 05:00:00,0.0,12.9,80,1014.8
2018-07-17 06:00:00,0.0,13.6,78,1015.1
2018-07-17 07:00:00,0.0,14.3,75,1015.2
2018-07-17 08:00:00,0.0,15.8,68,1015.2
2018-07-17 09:00:00,0.0,17.4,54,1015.1
2018-07-17 10:00:00,0.0,17.4,55,1014.9
2018-07-17 11:00:00,0.0,17.9,52,1014.9
2018-07-17 12:00:00,0.0,17.4,53,1015.0
2018-07-17 13:00:00,0.0,17.1,61,1015.1
2018-07-17 14:00:00,0.0,18.4,50,1014.6
2018-07-17 15:00:00,0.0,18.8,47,1014.4
2018-07-17 16:00:00,0.0,20.7,41,1014.0
2018-07-17 17:00:00,0.0,20.1,42,1013.9
2018-07-17 18:00:00,0.0,19.9,44,1013.8
2018-07-17 19:00:00,0.0,19.5,51,1013.9
2018-07-17 20:00:00,0.0,18.5,62,1014.1
2018-07-17 21:00:00,0.0,17.9,62,1014.6
2018-07-17 22:00:00,0.0,17.3,66,1014.8
2018-07-17 23:00:00,0.0,16.3,74,1015.0
2018-07-18 00:00:00,0.0,15.1,78,1014.9
2018-07-18 01:00:00,0.0,14.6,82,1015.1
2018-07-18 02:00:00,0.0,14.6,82,1015.2
2018-07-18 03:00:00,0.0,14.3,82,1015.4
2018-07-18 04:00:00,0.0,13.3,86,1015.7
2018-07-18 05:00:00,0.0,13.4,87,1015.9
2018-07-18 06:00:00,0.0,13.8,85,1016.4
2018-07-18 07:00:00,0.0,14.7,82,1016.9
2018-07-18 08:00:00,0.0,15.3,78,1017.5
2018-07-18 09:00:00,0.0,16.5,69,1017.3
2018-07-18 10:00:00,0.0,18.6,60,1017.4
2018-07-18 11:00:00,0.0,18.3,55,1017.6
2018-07-18 12:00:00,0.0,18.8,54,1017.8
2018-07-18 13:00:00,0.0,19.5,47,1017.8
2018-07-18 14:00:00,0.0,20.8,41,1017.8
2018-07-18 15:00:00,0.0,21.0,42,1017.9
2018-07-18 16:00:00,0.0,21.2,37,1017.9
2018-07-18 17:00:00,0.0,20.9,39,1018.2
2018-07-18 18:00:00,0.0,21.7,34,1018.1
2018-07-18 19:00:00,0.0,20.1,38,1018.6
2018-07-18 20:00:00,0.0,19.0,44,1019.0
2018-07-18 21:00:00,0.0,17.3,50,1019.5
2018-07-18 22:00:00,0.0,16.4,56,1019.6
2018-07-18 23:00:00,0.0,14.1,67,1019.9
2018-07-19 00:00:00,0.0,12.3,75,1020.0
2018-07-19 01:00:00,0.0,11.4,80,1020.3
2018-07-19 02:00:00,0.0,9.9,85,1020.3
2018-07-19 03:00:00,0.0,9.4,88,1020.4
2018-07-19 04:00:00,0.0,8.8,90,1020.4
2018-07-19 05:00:00,0.0,9.2,91,1020.4
2018-07-19 06:00:00,0.0,11.0,84,1020.7
2018-07-19 07:00:00,0.0,13.6,75,1020.6
2018-07-19 08:00:00,0.0,15.3,68,1020.6
2018-07-19 09:00:00,0.0,17.6,60,1020.5
2018-07-19 10:00:00,0.0,19.6,49,1020.3
2018-07-19 11:00:00,0.0,21.1,43,1019.8
2018-07-19 12:00:00,0.0,21.4,40,1019.5
2018-07-19 13:00:00,0.0,21.9,37,1019.1
2018-07-19 14:00:00,0.0,22.2,36,1019.2
2018-07-19 15:00:00,0.0,21.4,45,1018.9
2018-07-19 16:00:00,0.0,21.8,38,1018.4
2018-07-19 17:00:00,0.0,22.0,37,1018.1
2018-07-19 18:00:00,0.0,21.9,37,1017.9
2018-07-19 19:00:00,0.0,19.6,43,1017.9
2018-07-19 20:00:00,0.0,17.5,49,1018.0
2018-07-19 21:00:00,0.0,15.2,60,1018.0
2018-07-19 22:00:00,0.0,14.0,68,1017.9
2018-07-19 23:00:00,0.0,14.3,65,1018.1
2018-07-20 00:00:00,0.0,14.4,69,1017.8
2018-07-20 01:00:00,0.0,14.3,69,1017.3
2018-07-20 02:00:00,0.0,14.6,68,1016.9
2018-07-20 03:00:00,0.0,14.4,73,1016.4
2018-07-20 04:00:00,1.0,13.2,89,1016.1
2018-07-20 05:00:00,0.5,13.0,90,1015.6
2018-07-20 06:00:00,0.1,13.1,92,1015.3
2018-07-20 07:00:00,1.9,13.3,92,1015.1
2018-07-20 08:00:00,1.6,14.0,92,1014.7
2018-07-20 09:00:00,0.9,14.6,92,1014.3
2018-07-20 10:00:00,0.0,15.5,91,1014.1
2018-07-20 11:00:00,0.1,16.3,89,1013.9
2018-07-20 12:00:00,0.0,17.5,85,1013.7
2018-07-20 13:00:00,0.0,18.0,84,1013.3
2018-07-20 14:00:00,0.0,19.5,78,1012.8
2018-07-20 15:00:00,1.3,18.8,91,1012.7
2018-07-20 16:00:00,0.0,20.4,79,1012.1
2018-07-20 17:00:00,0.0,19.8,77,1012.5
2018-07-20 18:00:00,0.0,19.2,76,1012.6
2018-07-20 19:00:00,0.0,18.6,76,1013.0
2018-07-20 20:00:00,0.0,17.8,79,1013.6
2018-07-20 21:00:00,0.0,17.0,84,1014.0
2018-07-20 22:00:00,0.0,16.4,85,1014.2
2018-07-20 23:00:00,0.0,15.8,86,1014.0
2018-07-21 00:00:00,0.0,15.1,89,1014.5
2018-07-21 01:00:00,0.0,15.2,89,1014.9
2018-07-21 02:00:00,0.0,15.2,87,1014.8
2018-07-21 03:00:00,0.0,13.8,83,1014.9
2018-07-21 04:00:00,0.0,12.4,85,1015.2
2018-07-21 05:00:00,0.0,12.1,87,1015.4
2018-07-21 06:00:00,0.0,12.8,86,1015.9
2018-07-21 07:00:00,0.0,13.4,85,1016.2
2018-07-21 08:00:00,0.0,14.6,77,1016.4
2018-07-21 09:00:00,0.0,15.6,73,1016.5
2018-07-21 10:00:00,0.0,16.6,69,1016.4
2018-07-21 11:00:00,0.0,17.1,68,1016.7
2018-07-21 12:00:00,0.0,17.8,66,1016.8
2018-07-21 13:00:00,0.0,19.2,59,1016.6
2018-07-21 14:00:00,0.0,19.1,61,1016.7
2018-07-21 15:00:00,0.0,19.8,58,1016.5
2018-07-21 16:00:00,0.0,20.2,57,1016.2
2018-07-21 17:00:00,0.0,21.0,54,1015.9
2018-07-21 18:00:00,0.0,20.2,59,1015.6
2018-07-21 19:00:00,0.0,20.3,60,1015.8
2018-07-21 20:00:00,0.0,19.7,65,1016.0
2018-07-21 21:00:00,0.0,19.2,62,1016.5
2018-07-21 22:00:00,0.0,18.8,67,1016.5
2018-07-21 23:00:00,0.0,18.1,71,1016.6
2018-07-22 00:00:00,0.0,17.3,77,1016.7
2018-07-22 01:00:00,0.0,16.6,81,1016.6
2018-07-22 02:00:00,0.0,16.2,86,1016.4
2018-07-22 03:00:00,0.0,15.9,91,1016.3
2018-07-22 04:00:00,0.0,16.2,90,1016.3
2018-07-22 05:00:00,0.0,16.1,92,1016.4
2018-07-22 06:00:00,0.0,16.6,89,1016.5
2018-07-22 07:00:00,0.0,16.9,89,1016.7
2018-07-22 08:00:00,0.0,17.6,88,1016.7
2018-07-22 09:00:00,0.0,19.3,81,1016.8
2018-07-22 10:00:00,0.0,20.6,76,1016.8
2018-07-22 11:00:00,0.0,21.0,76,1016.8
2018-07-22 12:00:00,0.0,20.9,75,1016.8
2018-07-22 13:00:00,0.0,21.8,72,1016.6
2018-07-22 14:00:00,0.0,24.3,62,1016.2
2018-07-22 15:00:00,0.0,26.5,53,1015.5
2018-07-22 16:00:00,0.0,26.8,51,1015.0
2018-07-22 17:00:00,0.0,25.8,57,1015.0
2018-07-22 18:00:00,0.0,25.0,58,1015.0
2018-07-22 19:00:00,0.0,24.3,60,1015.2
2018-07-22 20:00:00,0.0,23.2,64,1015.4
2018-07-22 21:00:00,0.0,21.7,71,1015.9
2018-07-22 22:00:00,0.0,21.0,74,1016.1
2018-07-22 23:00:00,0.0,20.1,75,1016.1
2018-07-23 00:00:00,0.0,18.5,83,1016.0
2018-07-23 01:00:00,0.0,17.5,88,1015.9
2018-07-23 02:00:00,0.0,18.0,88,1015.6
2018-07-23 03:00:00,0.0,17.0,90,1015.6
2018-07-23 04:00:00,0.0,17.0,91,1015.4
2018-07-23 05:00:00,0.0,17.1,91,1015.1
2018-07-23 06:00:00,0.3,17.8,91,1015.0
2018-07-23 07:00:00,0.0,18.5,90,1014.8
2018-07-23 08:00:00,0.0,20.4,78,1014.7
2018-07-23 09:00:00,0.0,20.2,81,1014.6
2018-07-23 10:00:00,0.3,20.4,84,1014.2
2018-07-23 11:00:00,0.1,20.8,85,1013.9
2018-07-23 12:00:00,0.0,23.3,68,1013.4
2018-07-23 13:00:00,0.0,25.5,60,1012.9
2018-07-23 14:00:00,0.0,26.4,54,1012.5
2018-07-23 15:00:00,0.0,27.5,46,1011.9
2018-07-23 16:00:00,0.0,25.7,53,1011.5
2018-07-23 17:00:00,0.0,24.8,54,1011.7
2018-07-23 18:00:00,0.0,24.4,58,1011.7
2018-07-23 19:00:00,0.0,21.6,71,1012.4
2018-07-23 20:00:00,0.0,19.8,76,1012.8
2018-07-23 21:00:00,0.0,18.8,78,1013.2
2018-07-23 22:00:00,0.0,18.3,82,1013.3
2018-07-23 23:00:00,0.6,15.3,91,1013.8
2018-07-24 00:00:00,0.1,14.8,91,1013.7
2018-07-24 01:00:00,0.0,14.7,90,1013.7
2018-07-24 02:00:00,0.0,14.3,90,1013.8
2018-07-24 03:00:00,0.0,13.7,91,1013.7
2018-07-24 04:00:00,0.0,12.7,92,1013.8
2018-07-24 05:00:00,0.0,13.1,93,1013.9
2018-07-24 06:00:00,0.0,14.6,88,1014.2
2018-07-24 07:00:00,0.0,15.2,85,1014.4
2018-07-24 08:00:00,0.0,15.5,78,1014.5
2018-07-24 09:00:00,0.0,16.1,73,1014.6
2018-07-24 10:00:00,0.0,17.9,60,1014.5
2018-07-24 11:00:00,0.0,18.3,51,1014.7
2018-07-24 12:00:00,0.0,19.8,47,1014.6
2018-07-24 13:00:00,0.0,20.5,41,1014.5
2018-07-24 14:00:00,0.0,20.3,45,1014.5
2018-07-24 15:00:00,0.0,20.5,45,1014.6
2018-07-24 16:00:00,0.0,21.3,42,1014.4
2018-07-24 17:00:00,0.0,21.9,40,1014.3
2018-07-24 18:00:00,0.0,21.4,40,1014.1
2018-07-24 19:00:00,0.0,19.3,48,1014.4
2018-07-24 20:00:00,0.0,17.5,55,1014.7
2018-07-24 21:00:00,0.0,15.0,71,1015.3
2018-07-24 22:00:00,0.0,13.8,74,1015.8
2018-07-24 23:00:00,0.0,12.4,80,1016.1
2018-07-25 00:00:00,0.0,12.4,80,1016.3
2018-07-25 01:00:00,0.0,11.8,82,1016.4
2018-07-25 02:00:00,0.0,11.2,84,1016.6
2018-07-25 03:00:00,0.0,10.6,86,1016.9
2018-07-25 04:00:00,0.0,10.4,88,1016.9
2018-07-25 05:00:00,0.0,11.3,83,1017.2
2018-07-25 06:00:00,0.0,11.8,84,1017.6
2018-07-25 07:00:00,0.0,15.9,67,1017.7
2018-07-25 08:00:00,0.0,17.7,55,1017.8
2018-07-25 09:00:00,0.0,19.5,49,1017.5
2018-07-25 10:00:00,0.0,20.3,40,1017.4
2018-07-25 11:00:00,0.0,21.3,36,1017.3
2018-07-25 12:00:00,0.0,21.6,45,1017.1
2018-07-25 13:00:00,0.0,21.7,44,1016.9
2018-07-25 14:00:00,0.0,22.6,40,1016.4
2018-07-25 15:00:00,0.0,22.8,44,1016.0
2018-07-25 16:00:00,0.0,22.1,55,1015.6
2018-07-25 17:00:00,0.0,23.6,47,1014.8
2018-07-25 18:00:00,0.0,23.7,37,1014.4
2018-07-25 19:00:00,0.0,22.2,44,1014.7
2018-07-25 20:00:00,0.0,20.7,50,1014.8
2018-07-25 21:00:00,0.0,18.6,59,1015.0
2018-07-25 22:00:00,0.0,15.4,74,1014.9
2018-07-25 23:00:00,0.0,13.3,81,1015.0
2018-07-26 00:00:00,0.0,13.8,79,1014.7
2018-07-26 01:00:00,0.0,13.4,80,1014.1
2018-07-26 02:00:00,0.0,12.1,87,1013.9
2018-07-26 03:00:00,0.0,12.0,90,1013.6
2018-07-26 04:00:00,0.0,11.5,90,1013.2
2018-07-26 05:00:00,0.0,11.4,91,1012.6
2018-07-26 06:00:00,0.0,14.3,83,1012.6
2018-07-26 07:00:00,0.0,18.9,63,1012.1
2018-07-26 08:00:00,0.0,20.4,58,1011.9
2018-07-26 09:00:00,0.0,22.1,52,1011.5
2018-07-26 10:00:00,0.0,23.1,48,1010.9
2018-07-26 11:00:00,0.0,24.3,46,1010.6
2018-07-26 12:00:00,0.0,25.2,46,1010.0
2018-07-26 13:00:00,0.0,24.1,51,1009.7
2018-07-26 14:00:00,0.0,25.9,46,1009.3
2018-07-26 15:00:00,0.0,25.7,47,1008.8
2018-07-26 16:00:00,0.0,24.5,49,1008.9
2018-07-26 17:00:00,0.0,25.5,45,1008.5
2018-07-26 18:00:00,0.0,23.4,51,1008.1
2018-07-26 19:00:00,0.0,21.7,55,1008.6
2018-07-26 20:00:00,0.0,20.9,57,1008.5
2018-07-26 21:00:00,0.0,20.1,61,1008.4
2018-07-26 22:00:00,0.0,19.6,66,1008.4
2018-07-26 23:00:00,0.0,19.3,67,1007.8
2018-07-27 00:00:00,0.0,19.1,73,1007.5
2018-07-27 01:00:00,0.0,18.4,82,1007.0
2018-07-27 02:00:00,0.0,18.7,75,1006.9
2018-07-27 03:00:00,0.0,18.0,76,1006.6
2018-07-27 04:00:00,0.0,17.4,79,1006.6
2018-07-27 05:00:00,0.0,18.0,77,1006.5
2018-07-27 06:00:00,0.0,17.5,87,1006.6
2018-07-27 07:00:00,0.0,17.7,88,1006.5
2018-07-27 08:00:00,0.0,18.5,73,1006.5
2018-07-27 09:00:00,0.0,19.0,67,1006.5
2018-07-27 10:00:00,0.0,20.1,55,1006.9
